0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
1.2330944789824494,0.7320831205160482,0.8119282128417782,1.9705960675151495,0.3443497941282275,0.746579817569701,0.8600672596668085,0.4608454548828494,0.6238675133744255,0.27189956898714707,0.43105529050885594,0.5343083918361754,0.3943995498933574,0.3991050794284861,0.7809483577923534,0.764600329325025,0.475249748539296,1.2033857223608915,1.0589474224243562,0.5463872601138893,2.846377082959994,2.5624253044331544,3.080810443384333,1.8225027607562714,2.9222766150589456,3.846006325016914,3.2004122737418172,4.546571356276947,4.444526921353471,5.251438718418789,5.091722025190046,6.807464223638832,6.067984721545338,5.708774249035632,6.856421254822482,5.6169099695497025,6.942187158942126,5.7347400413104195,5.835438766642741,6.792687594864089,7.391983313043667,6.962627374192127,6.450765748971373,6.32199772053664,5.5426249358530795,5.957450612313826,6.04452702891078,6.460824545507759,6.063535344004501,4.591516576565261,5.40291390081797,4.43993692235944,4.126750471079333,4.980079661148578,4.507808700372243,4.610797289375312,3.596823841312661,3.550200100545216,3.603388515480344,3.780727750242581,3.178085268964326,3.181414468750779,2.440189212284067,2.610871024320223,3.6732817104978803,4.159409367250982,3.121555056264968,3.6096694472815947,3.294918946724179,2.4238816698104584,3.4720794134681676,4.172067427019488,3.0954112445607627,4.331647234173912,2.317109029178659,3.9051654791563144,3.5006184945453533,3.7387242269133454,3.893038782819352,3.217945060706519,3.331173481186659,4.036584470043197,4.538538336712123,3.2912821114796977,3.2047497597639536,3.074268108126506,3.3549166167316864,3.0850600925740292,2.867835518142624,3.2247908944307637,2.4744845533176574,2.9227970569387693,2.2105359681653334,1.6266596219509948,1.3607962693986062,0.6017226942074032
0.4310855905830198,1.2863502771909654,0.583674498851431,1.024128501991777,1.3269369670839555,0.38748372583827545,0.2707027445170561,0.7008946679131427,0.5979339164321424,0.47440784266957114,0.5819270560795533,0.8084995628199974,0.5021028129483783,0.2941246900812795,0.667396770131827,0.46618424025527877,0.6304014998914423,0.6691517771788994,0.7952628490359678,0.9328786704087919,0.853792927895046,2.1270354901136095,1.8142419795506104,2.2256707881930926,1.7929011780731703,2.661664554001214,3.371312325633513,2.80421186578421,4.052120050811345,3.815137512072358,4.0677625136206785,4.161398814630316,5.24111240731519,4.525483619859315,4.563041974397093,5.370593231768199,4.729397717691491,5.38101356111447,4.211462248730059,4.969326443107524,5.522249070940483,5.85200801020198,5.3556557364838655,5.267750372864748,5.46976417216582,4.5324836593468145,4.829219385972358,4.433330162149303,5.693503483607243,5.084463160380883,3.845586528202281,4.503029929588266,3.8281348045458454,3.5929111670936495,4.1181894099762415,3.797499354282922,3.6216368462937107,2.413867974613265,2.692819577913054,3.3444254776731714,3.128442123181274,2.375219566542106,2.560761473649119,1.6976704873353752,2.128724922476989,3.086523946959192,3.150738779208504,2.7636567592001593,2.681196295278011,3.0572166000741037,2.127572391228467,2.5282907680368147,3.3299503550322043,3.0935400226588303,3.5041770024560903,1.4705429833340447,3.0188330426397902,2.966007715937007,2.446591557034565,2.786524252041334,2.416448366322641,3.1726442693965695,3.1230607014900755,3.527094181747727,2.6645087183694214,2.914691949527164,2.57265408578472,3.209097192797742,2.592177866225247,2.1112962282545347,2.5484274269124967,2.087254433192119,1.9033715057888252,1.5938652215222646,1.1978631499324894,1.524918568262023
1.498538976932313,0.8422296483406229,0.7411203947322028,1.3665514417253655,0.33250762616728036,0.3692477481838906,0.8135641665192912,0.48683960254686887,0.20037827732480784,0.7325020459035227,0.2780201758452902,0.8231454822709579,0.28413301029661564,0.7655074339260275,0.5034390663433737,0.16583846867439272,0.3005310791426168,1.3675629758334036,0.8228275828856764,0.7355436593760216,2.0668156368829917,2.235906045093664,2.8020769160101233,2.3344161300882784,2.6545331433522534,3.520328164835395,3.228298836003542,3.922325640233754,4.075807783685962,4.704853698963275,4.760638936131424,5.888007635804206,5.216333370920643,5.21687468508008,6.315152314178159,4.83940502516006,5.637147241660302,5.08713994144712,5.35158410146487,6.199694909451515,6.434848944911057,6.3770120475659064,5.978062858036427,5.813189402833332,4.764314138769732,4.597293544829872,5.45930995748437,6.2530817447947165,5.197659902394041,4.039769474433026,4.90840101305267,4.606607972407345,4.091316767940794,4.4639846800622,4.3922213804126935,4.155654490069799,2.7804963460211956,3.1027918532009884,3.5409671568814667,3.521485940743054,2.732299703338147,2.553441540595422,2.3449930016648253,1.87368126351728,3.221898015552136,3.3967624960174896,2.3687396227583775,3.504363147364295,2.969482690374452,2.9112511593873927,3.404888783461116,3.5957281636224288,2.8781562781174106,3.6831101649392575,1.533170730229983,3.5759535379797267,3.624409036298463,2.7947216758862248,3.572528035441225,2.507516415560339,3.3583331858421626,3.662879990975772,3.821913716977648,3.114740831000036,2.620617291322485,2.290631625343021,3.391942670746944,2.771117015201517,2.6158764184719523,2.644055985737239,2.3118253000651485,2.6271228524275436,1.4404118273358941,1.45428791241886,1.4000650482962866,0.2958590622151933
1.2941452757519905,0.6069410746349952,1.4669898529758079,0.46032839536503223,0.9653922913433073,1.0543944406446382,0.8530474960614884,0.2534272523469236,0.5635941503816967,0.2952083803291495,0.1,0.3099359050818017,0.2632603771072143,0.4451656667131954,0.48343810457338576,0.7903210772611311,0.605171677055164,0.2997061782854733,0.2354039751482823,0.9970605046210547,0.3336460697212779,0.9788164738409342,2.282421144188481,1.5025111343282564,1.6369085769748069,1.8987705377328696,2.241647344793517,3.0552583061434775,2.2328896054339067,3.327052186196275,3.2946128932234915,3.6706072754533037,3.6666676623623506,5.106232610235115,4.179996093167879,4.095914222374287,5.069593306716764,4.416003622378565,5.138844778244615,3.9350824212934477,4.1524578224668405,5.358770848924811,5.37984272764261,4.8890091753975655,5.167241268088259,4.718972084917539,4.339068797804573,4.3102124181232035,4.679906243742539,5.099719069863703,4.243707718320181,3.44727432217814,4.077965600546274,3.7563090280677196,2.9976976030860025,3.6957970719338156,3.783589653286724,3.026524525071774,2.264997354265012,2.184382718618428,2.6885560500709613,3.0526740176393337,2.520876258937968,2.2884117181748915,2.164945503157237,1.4899402787308504,2.2388601949095346,2.7887906222971637,2.2922993150919075,2.6761704324244837,2.034242642464479,2.0522937890761286,2.274059803690997,3.2089276011533596,2.548970185876257,3.00595580874103,1.4059045120044305,2.7724626168994484,2.7070185095884503,2.7818013271595086,2.5766097167686133,2.019895697914027,2.541540613991802,2.7082108191973293,3.2746437533193573,2.208209892464975,2.1154141390582244,2.0289649993323065,3.149025072494948,2.4039767418698417,1.771204020860603,2.24517925176813,1.8549225724974525,2.0342328889173555,1.340799447813225,1.3541108570495108
1.216621442447608,0.45070530614308213,1.2445704077449837,0.48999093796670284,1.188645858047242,1.121714478312954,0.5169479979526831,0.280001825108615,0.864354157025399,0.5671172152053363,0.20295051710625747,0.10508588619374415,0.4956374085931686,0.33915023918016896,0.48888849769842135,0.17869698969165249,0.12480302099474133,0.4782420964714909,0.36694745167990506,0.5237719187525414,0.8977276737700006,0.38318808814441996,2.6687655009944504,1.5554481342824873,2.1638935384341615,2.042954618573761,2.679468907933467,3.352496984938254,2.3812831977736657,3.400927295677914,3.5118759306090737,4.0215967824696675,3.9518893634392116,4.91590392254727,4.723762687252785,4.302321030521885,5.26948363376226,4.084226533934635,5.418639759575543,4.407705093584446,5.052696866783366,5.356564026351169,5.705923379559075,5.469908493949225,4.763066873107606,5.465994042004751,4.232718794876505,4.621460432345657,4.620189707023943,4.8352869022927925,4.888566380241794,3.477129329071583,4.113752669303508,3.6933315959114807,3.511237506050035,3.7477885331218954,3.936032861512433,3.218862650324786,2.4835437009766848,2.300718694517746,3.2859837160789316,3.458872022449504,2.4624342873641565,2.1905709718204216,2.413869024192058,1.7378979513754034,2.6724777344289414,2.9789717980548196,2.4222371123416377,2.9524752176392255,2.7131780599192017,2.150019999606686,2.801813054729508,3.198775615064433,2.7216333635069025,3.4612656874402776,1.740544650495994,3.268756096128512,2.774009768711271,2.8186879568739465,3.0502256142795634,1.761730207424983,2.7319427914885686,3.13908865868648,3.8111512956436764,2.7071862731821237,2.6976274771847772,2.308102176949189,2.9509798794202378,2.6840553038201627,1.5463302808854356,2.6203029102209303,1.6038832058280303,2.3870585703766585,1.4193497225531273,0.7979008060702585
1.0205380282584797,1.0570406580747456,0.4463626985022788,1.1457387722518606,0.4362294507542658,0.7074941119053508,1.1152788584362041,0.6627892335245082,0.6065082240700814,0.7448422738631811,0.31584481769393385,0.4940879342140245,0.1950457350194693,0.24992353462598457,0.7152780849700882,0.49373071848754785,0.3438184757235724,0.5791515593952171,0.6707188152480822,0.32439631082903536,0.8093779412152413,0.48462484904537934,0.8026930778528722,2.232551934029143,1.8667464278957122,2.172847970562037,1.294637512981223,2.311129450460795,2.5840922426851067,2.4383535647701073,3.466405164314673,3.446687777218379,3.4674914471444382,3.275780274959033,4.996609116619903,4.9035729627496245,4.066302475829663,5.033486296606629,4.651228564688612,5.093353936380741,4.185713347979221,4.528763138235305,5.1316082132769205,5.062860390641371,4.749015481124011,5.2137462798024625,4.7126682002428435,4.105800015434182,4.260412863954199,4.40584396147072,5.236219166477335,4.3800543831210375,3.121525777091011,3.9054372766864827,3.681989695513465,3.0605697111918166,3.713920935023176,3.0925855701313947,3.317947252882794,2.6166512732314557,2.8352437371043315,2.567094035658897,2.5962558451207807,2.158826617637867,2.0388518462980243,1.8016029401297093,1.7571289394102843,2.304751058792964,2.9488953724636744,2.1746331406434374,2.887406513541669,2.0683532455187024,1.857886511134537,2.6275203173460326,2.9021099048628423,2.4322280478298643,3.180505323621658,1.5339209630669477,2.8361162038307826,2.737860300052751,2.4232597812461663,2.896829460373506,1.8879662469850256,2.6673537810259003,3.3685940461130164,3.060628920735168,2.682715970093087,1.684818153695626,1.8432295918397275,2.496245545241252,2.151237393037885,1.9437718518235687,2.2509970714385763,1.8184496985209997,2.03962307110269,1.3183457334198445
0.7371416729280433,1.158889278895764,0.6201963561051491,1.0702162927489058,0.788995088323551,0.5223466050841374,0.45926320191059744,0.5182103237108858,0.11244827871500923,0.6562179352170263,0.6467070726988495,0.48866062055558257,0.7974804899196556,0.5423425710009645,0.7041099985109538,0.5382138520656149,0.3989870215083124,0.24264268434204228,0.8625599754224396,0.6025145205391655,0.942797380717699,2.393107370101016,1.8126352881644385,2.3398229461651843,1.8866764407690824,2.5300502956202435,2.772183142672517,3.019743120730079,3.679600159966752,3.821215218496151,4.242793886510271,3.9761978186266416,5.640408460699519,4.734777774413635,4.441512084707378,5.571842122732786,4.7758989631500635,5.474433059261137,4.284633778597568,4.854634852707643,6.039174544608808,5.256598174006395,5.6868253412401115,5.525508045900178,4.866072442544594,4.395456780041083,4.500909875947077,5.0401697670834675,5.416130854945366,4.92782830130651,3.583211518886222,4.582921716512396,3.808666128416986,3.7627750657637726,3.863730632494576,3.772192806801089,4.058377012402398,2.7328986260360333,2.656412593224505,2.8185895050186107,3.001618761037359,2.598245969851473,2.4677781212173953,2.471895416075197,2.1693830818183373,2.873713296176817,3.344166107101142,2.324874538881008,2.564210342961056,2.4801597841927157,2.294369152658328,2.7289988863259063,3.529250405935654,2.6837004940098197,3.644105749894735,1.9508473420972587,3.239606156106792,3.0865088263807525,2.4836218704188635,3.0100021525276213,1.8532916505429524,2.925790883581735,3.1837660514990187,3.652762022377664,2.5465233070239366,2.895330510218866,2.228418770953229,2.749613596560263,2.953483810961958,1.9501432350146954,2.2207018507667966,2.514643405302399,2.4711630669908953,1.2136906956923463,1.359283232662842,1.4875650353742877
1.2851796652463288,1.1314854805450856,0.5292991319586448,1.2581374322346472,0.7839155735565148,0.8870593218949879,1.0092196670267253,0.1,0.5032646861989539,0.7770486823326918,0.4716568098115114,0.16199132720837484,0.20112973429078426,0.6279716130390175,0.40943001160110576,0.5536411818469616,0.423004717598529,0.4232922702715858,0.6049978035676363,0.314132096728962,0.9227810969283392,0.5084834286816511,0.5289517958334947,1.9958124106801387,1.649441990899654,1.8945356425570623,1.88798813433339,2.0979315400878336,2.785567926477887,2.4776863618932423,3.755041334772675,3.3507608364313612,3.8874623025890385,3.4799693685116933,5.062125637737704,4.59530538647214,4.163244452482985,5.286030071211325,4.233080577494562,5.305524944358035,4.642381438255463,4.410929105655894,5.041848143506671,5.63291117506551,5.381983649809262,4.778814905969793,4.637300577841338,4.06913495218241,4.051151932504389,4.107202357917208,4.573610336703688,4.163256925850277,3.263688381879798,4.017177839740739,3.811595009871717,3.008338514107431,3.7747761950828043,3.5485042459057063,3.386725417243128,2.6501981814853988,2.381761872092897,2.8338121956666473,2.958254256211677,2.330953028534618,2.343773255498947,2.3402703347127645,1.6480026372612508,2.4873454874424223,2.6904769381823943,2.116422018061464,2.5698004324557466,2.698826792825979,2.3654604386928537,2.434570532461737,2.9252207526248504,2.5833776890056783,3.10083183048202,1.6434571470295092,3.041096220607137,2.431174068712113,2.9143431171590475,3.147993360121359,1.8069502715293981,2.5844295970617464,2.9395265659550818,3.380840409619743,2.5600832923148316,2.6402740016062625,2.2454704610486798,2.611387512885267,2.1340767019952427,1.7753416258622587,2.207717935924901,2.246494927461808,1.986191463291707,1.2693378733297385
1.6607844910414518,1.5852631211052084,0.6005152777238291,1.5962891282519058,0.9521616414492264,1.489945067844483,1.4800224247138847,0.6978360368399084,0.7905727256090272,1.0177023337450042,0.4426707634638656,0.4754122665850624,0.47733999770925617,0.3801751891704101,0.6338024166501306,0.44433807319993696,0.6092119470501232,0.5385064940676265,0.5619170841512507,0.681452712375525,1.1262113307445925,0.9488812369011947,1.1549406366156083,2.880124299230438,2.0366220810610542,2.5964583355023647,2.186868748396961,2.9920406798336288,3.6589414783199956,3.5364793189645236,4.691107476961546,4.562602831383474,5.267005150036435,5.113612084165108,6.606663943924804,5.955986459335907,5.820122375747785,7.066847972043658,6.029034398825481,6.739219960681375,5.865353171234101,6.3214857232353125,6.871678946685541,7.291143147702286,7.326194502047578,6.524528019866575,6.110067038375371,5.913520349163291,6.13008750149396,5.771599087863133,6.501040898542801,5.653372186661989,4.486667795150466,5.658120695174386,4.6758091056223385,4.558741196391265,4.981488309749674,5.022602991000586,4.544168015519968,3.365810423153584,3.1918186166051337,3.654193518227821,4.229273610432991,2.864498924404982,2.9673739457249937,2.654739475864459,2.5066089610087388,3.6817089895607493,3.613824917927768,3.556419807919418,3.4423230729129877,3.3935128330947375,2.812171727787243,3.245160478059532,4.150346485145159,3.405680326953042,4.257790242005951,2.2600481955527423,4.067477457349403,3.46783595672412,3.2739473618258392,3.9317840345730217,2.3390635542536007,3.7005153161711815,4.027286175395975,4.32900236810092,3.496200376454352,2.7146910156369244,3.1757854336054088,3.778097892891282,3.2690656896567454,2.3899342533063024,2.8382031349176438,2.9028936152611036,3.0983486488535803,1.8216440462204964
1.4695485332724947,0.7590280188737086,1.0725616447899708,1.367225584358453,1.0709349839748348,0.5860091097187796,1.1457121957994103,0.9468547456928169,0.4152659940129072,0.598061774241331,0.5366925012714657,0.5733020385110706,0.5547273341842464,0.44415431048170007,0.62961178460707,0.37800317212452317,0.7883062750695471,1.4031780438436485,0.7516240954455925,0.7824209792194712,2.9666336941680145,2.1113573171986046,3.1786123952318386,2.387678594502525,3.3003568138949797,4.130699226972862,3.514429194640789,5.121625578539877,4.708545989169098,5.398707031339202,5.304908595462443,7.350694017597208,6.330777271213584,6.304127963234741,7.1042018938372316,6.177029986932495,6.9020627604957125,5.812443272317855,6.467801002566456,7.486060745846009,8.15216312491019,7.1490669075746,6.723257974776389,6.831269562672983,5.611927985075151,6.2256337260849435,5.971138010780144,6.7980596827560325,6.32642331145027,4.6057266994344985,5.804525035769359,5.129181169898631,4.166406564471732,4.8823576518580385,4.769263450604612,5.206498248428487,3.537930830964897,4.044040216795201,3.5749799959434188,4.024215114010739,3.3189924985597186,3.2704163682004586,2.723169791505631,2.26160911446624,3.945177934615805,4.138723922659986,3.2322203969100913,3.679475395267244,3.5470619839369126,2.8867866865391303,3.2762923384556975,4.364601288091794,3.490675944885092,4.756376081348781,1.6994583481265149,4.292707483793518,3.637901868116321,3.749647227862691,4.020980795487337,2.7128485972601175,3.9280959927000585,3.829322775947287,4.910719685237937,3.2944883949974124,2.8558780117478757,3.1728946861879006,3.5019478418364196,3.4608553386940044,2.667075382504234,3.3799915601802195,2.8006797964671883,2.678506357431473,1.56508057618986,1.815043382886397,1.5976530116931305,0.8350299105851196
